keypressFaceRota1,keypressFaceRota2,rtFaceRota1,rtFaceRota2,tr,trTy,nbPrs,nbCyPr1,nbCyBlnk,nbCyPr2,trTyDog,nbFqs,trTyFq,fqLoc,fqFace,cueFq,cueLoc,nbCyCue,nbCyExt,nbCyRota,cyStaSeq,cyEndPr1C,cyEndPr1A,cyEndBlnk,cyEndPr2C,cyEndPr2A,cyEndSeq,cyEndTr,cyStaRota,cyEndCue,cyEndFadeIn,cyEndExp,cySendEvt,cyEndKbCk1,cyEndKbCk2
1,1,0.600036300000284,0.450027500000033,49,1,1,175,0,0,0,1,1,Right,1,2,Right,0,0,20,1,75,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.400034799999958,0.466702300000179,50,2,1,190,0,0,0,1,1,Right,1,1,Right,0,0,5,1,101,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.383370499999728,0.533371800000168,51,1,1,175,0,0,0,1,1,Right,1,2,Right,0,0,20,1,85,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.350025200000346,0.350044300000263,52,1,1,175,0,0,0,1,1,Right,2,1,Right,0,0,5,1,103,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.350060700000085,0.400040499999704,53,1,1,175,0,0,0,1,1,Left,2,2,Left,0,0,20,1,85,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.383373199999824,0.433381800000006,54,1,1,175,0,0,0,1,1,Right,1,2,Right,0,0,5,1,92,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.466733300000215,0.316656399999829,55,1,1,175,0,0,0,1,1,Left,2,2,Left,0,0,20,1,77,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.350042099999882,0.416685200000302,56,1,1,175,0,0,0,1,1,Left,2,2,Left,0,0,20,1,84,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.3500197999997,0.450045000000046,57,2,1,190,0,0,0,1,1,Right,1,1,Right,0,0,20,1,84,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.350024200000007,0.483374899999944,58,1,1,175,0,0,0,1,1,Left,1,1,Left,0,0,20,1,96,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.366684000000078,0.400031000000126,59,1,1,175,0,0,0,1,1,Left,2,1,Left,0,0,20,1,100,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.35003930000039,0.416706599999998,60,1,1,175,0,0,0,1,1,Left,1,2,Left,0,0,20,1,83,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.816693499999928,0.766676899999766,61,1,1,175,0,0,0,1,1,Right,1,1,Right,0,0,5,1,94,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.433361099999729,0.500042000000121,62,1,1,175,0,0,0,1,1,Left,2,1,Left,0,0,5,1,82,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.433372099999815,0.366741499999989,63,2,1,190,0,0,0,1,1,Right,2,2,Right,0,0,20,1,96,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.666717699999936,0.483375399999659,64,1,1,175,0,0,0,1,1,Left,1,1,Left,0,0,5,1,98,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.416699299999891,0.366715999999997,65,1,1,175,0,0,0,1,1,Right,1,2,Right,0,0,5,1,91,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.583339399999659,0.400042499999927,66,2,1,190,0,0,0,1,1,Left,2,2,Left,0,0,5,1,90,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.366720900000018,0.41671099999985,67,2,1,190,0,0,0,1,1,Right,1,2,Right,0,0,5,1,89,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.350037499999871,0.366707199999837,68,1,1,175,0,0,0,1,1,Left,2,2,Left,0,0,20,1,87,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.316683800000192,0.350045800000316,69,1,1,175,0,0,0,1,1,Right,1,2,Right,0,0,5,1,86,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.366709000000355,0.416697200000272,70,2,1,190,0,0,0,1,1,Right,2,2,Right,0,0,5,1,91,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.350039700000252,0.400040099999842,71,1,1,175,0,0,0,1,1,Right,2,2,Right,0,0,20,1,90,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.383400900000197,0.350052300000243,72,2,1,190,0,0,0,1,1,Left,1,2,Left,0,0,20,1,103,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.41670669999985,0.333372200000213,73,2,1,190,0,0,0,1,1,Right,1,1,Right,0,0,20,1,93,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.350065599999652,0.349951099999998,74,2,1,190,0,0,0,1,1,Right,2,1,Right,0,0,20,1,93,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.48333730000013,0.466700899999978,75,1,1,175,0,0,0,1,1,Left,2,1,Left,0,0,5,1,76,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.300060300000041,0.383386800000153,76,2,1,190,0,0,0,1,1,Left,1,1,Left,0,0,20,1,80,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.3333733999998,0.400062599999728,77,2,1,190,0,0,0,1,1,Right,1,2,Right,0,0,20,1,88,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.383357599999727,0.383354400000371,78,1,1,175,0,0,0,1,1,Right,2,1,Right,0,0,20,1,82,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.416704499999923,0.383375099999739,79,2,1,190,0,0,0,1,1,Right,2,2,Right,0,0,5,1,100,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.350041300000157,0.300041599999986,80,2,1,190,0,0,0,1,1,Left,1,2,Left,0,0,20,1,109,190,501,501,501,500,501,390,0,50,450,501,250,450
